user_id,mutant_id,time_taken,status,decision,explanation,created_at,updated_at,maybe,no,yes,label_count,majority_decision,Maybe/No/Yes
126,830,1,SUBMITTED,yes,"Code snippet 1:
ptr += _dataLength; is same as ptr = ptr +  _dataLength; 
Which means that the old value of ptr is added to the value of _dataLength and the resulting value gets stored in the ptr variable.
Code snippet 2:
ptr -= _dataLength; is same as ptr = ptr -  _dataLength;
The code means that value of _dataLength is subtracted from the current value of ptr and the result gets stored in the ptr variable.

Code snippet 1 does addition, while code snippet 2 does subtraction. 

",1.71901E+12,1.71901E+12,0,0,2,2,yes,0/0/2
27,830,12,SUBMITTED,yes,"The mutant introduces a bug by changing the assignment operator from '+= to -=' in the line 'ptr += _dataLength;'. The original code increments the pointer 'ptr' by '_dataLength' after copying the data, which is necessary to update the pointer correctly. The mutant code, however, decrements the pointer by '_dataLength', which leads to an incorrect pointer position. This change will cause the method to return a pointer value that is '_dataLength' units less than the correct value, potentially leading to incorrect behavior in any subsequent operations that depend on the updated pointer value. This alteration changes the method's logic and results, making the mutant buggy.",1.71903E+12,1.71903E+12,0,0,2,2,yes,0/0/2
17,835,1,SUBMITTED,no,Expressions are equivalent,1.7194E+12,1.7194E+12,0,2,0,2,no,0/2/0
125,835,4,SUBMITTED,no,"The mutant code makes the function more complicated since when the state is true, temp = 1, so the cfgDefaultUseWrapper is going true since temp == 1 is true since the state is true while the original code also returns true. When the state is false, temp = 0 since the if statement does not run temp = 1, so now temp == 1 is false for the mutant code, and the original code will return false as well. The behavior is the same, except the mutant code adds unnecessary code.",1.71914E+12,1.71919E+12,0,2,0,2,no,0/2/0
133,836,30,SUBMITTED,yes,"Evaluating the four changes done in the mutated case
For the first one, the conditional checks if obj is null and if so it returns false. This is a bug because in the original case, the condition that was checked and what was returned was different.
For the second, one of the cases in the conditional has been removed and taken down. This is a bug because the conditional 
now does only one check. 
The third involves the conditional that was taken down. Taking it down introduces a bug into the code because the conditional case is no longer checked in the higher if condition.
And for the 4th one, returning ""super.equals(obj)"" instead of ""false"" introduces a bug into the code.",1.71932E+12,1.71932E+12,0,0,2,2,yes,0/0/2
123,836,10,SUBMITTED,yes,"superclass equality logic is taken into account in the original code as well as checking if the object is equal to itself which, without it, may cause unexpected behavior ",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
11,838,2,SUBMITTED,yes,The mutant return false while the main return true if the condition was correct,1.71923E+12,1.71923E+12,0,0,2,2,yes,0/0/2
120,838,1,SUBMITTED,yes,changed from true to false,1.71895E+12,1.71895E+12,0,0,2,2,yes,0/0/2
17,839,1,SUBMITTED,no,Order does not change meaning of expression,1.71891E+12,1.71891E+12,0,2,0,2,no,0/2/0
105,839,5,SUBMITTED,no,"The conditions in the original equals method are verified first to see if super.equals(object) returns true, and then if object is an instance of MiddlePinNeedle. This preserves logical integrity by guaranteeing that both requirements must be met for the procedure to return true. The requirements in the mutant version are rearranged such that super.equals(object) returns true after determining whether object is an instance of MiddlePinNeedle. Since both requirements must be met for the method to return true, the logical result is unaffected by this change in the conditions' order. The method only returns true if both requirements are satisfied, regardless of whether the order is altered.",1.71901E+12,1.71901E+12,0,2,0,2,no,0/2/0
125,841,5,SUBMITTED,yes,"The indexMap on the left has a HashMap that allows you to add certain objects to it, while on the right, it codes that the indexMap is null, and you will not be able to add anything to it.",1.71886E+12,1.71887E+12,0,0,2,2,yes,0/0/2
63,841,1,SUBMITTED,yes,"The original code initializes the indexMap variable to a new HashMap object, however, the mutant assigns it to null. This results in different functionalities.",1.71891E+12,1.71896E+12,0,0,2,2,yes,0/0/2
97,843,3,SUBMITTED,yes,wrong value returned,1.71941E+12,1.71941E+12,0,0,2,2,yes,0/0/2
66,843,2,SUBMITTED,yes,it is clear buggy as it return true when obj == null it completely changes the outcome,1.71896E+12,1.71896E+12,0,0,2,2,yes,0/0/2
11,849,2,SUBMITTED,yes,The mutant code calls the function add but passes different value(y/x not y),1.71899E+12,1.71899E+12,0,0,2,2,yes,0/0/2
17,849,2,SUBMITTED,yes,Changes the logic of the code,1.71881E+12,1.71881E+12,0,0,2,2,yes,0/0/2
14,852,4,SUBMITTED,no,adding long with string converts long to str.,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
132,852,7,SUBMITTED,no,the getvalue() returns an int ( i looked it up ) and it works either way ,1.71913E+12,1.71915E+12,0,2,0,2,no,0/2/0
125,853,2,SUBMITTED,no,"The code is the same, except the if statement addresses another possibility when a year != 0 and returns years; if the if statement does not pass, then it will just return this. Thus, the code on the right will have the same functionality as the code on the left. Since the code on the left will return this if year == 0 and then return years if it doesn't.",1.71901E+12,1.71901E+12,0,2,0,2,no,0/2/0
17,853,1,SUBMITTED,no,"Mutant changes order of evaluation, but the code is the same",1.71921E+12,1.71921E+12,0,2,0,2,no,0/2/0
53,856,5,SUBMITTED,no,"The first for loop is counting up from zero up to result.length -1 while the second for loop is counting down from result.length -1 to zero, so the same value of 'i' gets assigned in result array",1.71919E+12,1.71919E+12,0,1,2,3,yes,0/1/2
126,856,2,SUBMITTED,yes,"Code snippet 1:
The loop iterates from the beginning of the array (0 index) to the end (result.length - 1 index) while 
Code snippet 2:
The loop iterates from the end of the array (result.length - 1 index) to the beginning (0 index).",1.71916E+12,1.71916E+12,0,1,2,3,yes,0/1/2
97,856,2,SUBMITTED,yes,"Since nothing is added or subtracted form the array, this is not buggy. It just reveres the order of the for loop.(starts with last value of the list instead of the first) ",1.71876E+12,1.71876E+12,0,1,2,3,yes,0/1/2
14,859,1,SUBMITTED,yes,null is passed in place of object,1.71898E+12,1.71898E+12,0,0,2,2,yes,0/0/2
126,859,1,SUBMITTED,yes,Given that though both snippets call a constructor of the superclass with three arguments there's difference in the second arguments where for the first code snippet it is param and null for the second code snippet to the right. This leads to an overall change in output.,1.71856E+12,1.71857E+12,0,0,2,2,yes,0/0/2
126,861,1,SUBMITTED,yes,"In both code snippets, the super() receives 3 arguments. 
We noticed that the first and the third argument is same in both code snippets while the second argument differs. This will lead to a difference in output.",1.71928E+12,1.71928E+12,0,0,2,2,yes,0/0/2
97,861,3,SUBMITTED,yes,"This would not work if 'minDaysInFirstWeek' is not overloaded. Even if it is, it would not return the same result",1.71876E+12,1.71876E+12,0,0,2,2,yes,0/0/2
97,862,1,SUBMITTED,yes,they both return different results.,1.71876E+12,1.71876E+12,0,0,2,2,yes,0/0/2
131,862,3,SUBMITTED,yes,"In the original code, the method returns the exact MAX_YEAR but in the mutant code, it returns MAX_YEAR+1 which can change the behavior of the code. ",1.71935E+12,1.71935E+12,0,0,2,2,yes,0/0/2
97,863,1,SUBMITTED,yes,It does not divid by 2(as the name suggests),1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
133,863,5,SUBMITTED,yes,"In the original case what is returned is halved. But in the mutated case, there is an addition of two to what is been returned. This alters the expected behavior of the code.  ",1.71936E+12,1.71936E+12,0,0,2,2,yes,0/0/2
132,865,3,SUBMITTED,no,"the loop will just loop on the same i values in both cases , and the second change is just a comment ",1.71906E+12,1.71906E+12,0,2,0,2,no,0/2/0
11,865,4,SUBMITTED,no,Both for loop conditions are equivalent,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
63,878,5,SUBMITTED,no,"The mutant adds redundant code with the if-condition. In any case, the method will return the same value as that in the original code.",1.71942E+12,1.71942E+12,0,2,0,2,no,0/2/0
11,878,3,SUBMITTED,no,The if condition doesn't change the return value,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
126,879,1,SUBMITTED,no,"The arrangement in both code snippet is different however it's logic and output will be same.
It's just Like 2+3 = 3+2. The arrangement of the terms are different,however, the logic as well as the output remains same.",1.71915E+12,1.71915E+12,0,2,0,2,no,0/2/0
66,879,6,SUBMITTED,no,only formatting change,1.71896E+12,1.71896E+12,0,2,0,2,no,0/2/0
125,880,6,SUBMITTED,no,The mutant code is not buggy because the order does not matter it will have the same behavior when trying to find the boolean between three statement when there is an && between the three statements.,1.7192E+12,1.71921E+12,0,2,0,2,no,0/2/0
14,880,2,SUBMITTED,no,changing the order does not affect execution,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
133,882,2,SUBMITTED,yes,"Though the code runs in the mutated case, returning ""null"" changes the behavior of the code. For from the original case the function returns the ""second of minute property"" and not ""null"" as seen in the mutated case.",1.71936E+12,1.71936E+12,0,0,2,2,yes,0/0/2
105,882,10,SUBMITTED,yes,"The 'secondOfMinute' field of the 'getChronology' can be accessed through the method's accurate return of a new 'Property' object in the original implementation. This guarantees that the'secondOfMinute' property can be used and manipulated by users in the intended manner.

Instead of returning a new 'Property' object, the method in the mutant version returns 'null.' Because of this modification, the method can no longer access the ‘secondOfMinute’ property, which presents a serious issue. In place of the anticipated ‘Property’ object, users executing this method would obtain null, which could result in 'NullPointerException' failures and prevent the method from serving its intended purpose. This mutation results in probable runtime issues and a loss of functionality by failing to return the 'Property' object, which causes improper behavior. ",1.71909E+12,1.71909E+12,0,0,2,2,yes,0/0/2
14,883,1,SUBMITTED,yes,returns wrong value,1.71932E+12,1.71932E+12,0,0,2,2,yes,0/0/2
17,883,1,SUBMITTED,yes,Function expects day of the month,1.71933E+12,1.71933E+12,0,0,2,2,yes,0/0/2
14,884,1,SUBMITTED,yes,fails for days == 0,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
97,884,2,SUBMITTED,yes,this is buggy as it does not work when 'days' is 0,1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
14,888,1,SUBMITTED,yes,Sets value to null instead of object.,1.71839E+12,1.71839E+12,0,0,2,2,yes,0/0/2
126,888,2,SUBMITTED,yes,"The output will be different as 
doctypeNode.setPubSysKey(d.getPubSysKey()); in snippet one will not evaluate to doctypeNode.setPubSysKey(null); in snippet two leading to an overall change in output on both ends.",1.71843E+12,1.71843E+12,0,0,2,2,yes,0/0/2
120,891,1,SUBMITTED,no,comment,1.71895E+12,1.71895E+12,0,3,0,3,no,0/3/0
12,891,2,SUBMITTED,no,Mutant removes comment not affecting the execution,1.71896E+12,1.71896E+12,0,3,0,3,no,0/3/0
17,891,1,SUBMITTED,no,No code changes,1.7194E+12,1.7194E+12,0,3,0,3,no,0/3/0
122,895,1,SUBMITTED,yes,"The modification of >= from > can introduce an error when the size is zero, as the first() is null then. So it's a bug.",1.71892E+12,1.71892E+12,0,0,2,2,yes,0/0/2
14,895,2,SUBMITTED,yes,fails when size == 0,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
105,898,5,SUBMITTED,no,"The only difference between the original and mutant versions of the code is a comment that has been included to suggest where potentially problematic code might be located. Nevertheless, the original and mutant versions do not work differently because just the comment has changed and the underlying code logic remains unchanged. This indicates that since the code itself does not change, the mutant version does not introduce any bugs.",1.71918E+12,1.71918E+12,0,2,0,2,no,0/2/0
116,898,15,SUBMITTED,no,"I think the comment is the one that is confusing. Both code snippets are doing the same thing, ",1.71864E+12,1.71864E+12,0,2,0,2,no,0/2/0
11,900,4,SUBMITTED,yes,The mutant will always return new object while main return the class object that might be modified,1.71915E+12,1.71915E+12,0,1,2,3,yes,0/1/2
97,900,1,SUBMITTED,no,both return the same thing,1.71916E+12,1.71916E+12,0,1,2,3,yes,0/1/2
14,900,1,SUBMITTED,yes,It returns new object each time instead of prev one.,1.71847E+12,1.71847E+12,0,1,2,3,yes,0/1/2
23,902,5,SUBMITTED,no,the mutant is not buggy but has some repeated conditions or snippet.,1.7192E+12,1.71921E+12,0,2,0,2,no,0/2/0
106,902,1,SUBMITTED,no,"adding the same equvelnece relation would always be true if the first one is true, so therefore the original and the mutant would result in the same boolean value at the end",1.71919E+12,1.7192E+12,0,2,0,2,no,0/2/0
17,907,4,SUBMITTED,no,"Although the variable is not altered in the function, the final label is important to prevent accidental update",1.7194E+12,1.7194E+12,0,3,0,3,no,0/3/0
11,907,3,SUBMITTED,no,Removing final won't change the code as final just prevent reassigning the variable,1.71923E+12,1.71923E+12,0,3,0,3,no,0/3/0
97,907,2,SUBMITTED,no,its fine that 'props' is not mentioned as final. The mutant would still work the same,1.71903E+12,1.71903E+12,0,3,0,3,no,0/3/0
132,915,10,SUBMITTED,no,"I was not familiar to the <?, ?> term , so i had to look it up( i searched the internet but didnt use chatgpt as instructed in the google doc)
and i learned that it is a mapping without specifying the data type of the variables , and its not a bug since it works either way",1.71906E+12,1.71906E+12,0,2,0,2,no,0/2/0
14,915,1,SUBMITTED,no,breaks design principal but no change in code,1.71925E+12,1.71925E+12,0,2,0,2,no,0/2/0
123,918,1,SUBMITTED,no,Using this inside a class doesn't change the behavior ,1.71898E+12,1.71898E+12,0,2,0,2,no,0/2/0
11,918,1,SUBMITTED,no,Adding this won't change the value,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
63,920,3,SUBMITTED,no,"The mutant does not alter the functionality of the original code. It just adds an additional pair of parentheses to the if-condition, which is redundant.",1.71909E+12,1.71909E+12,0,2,0,2,no,0/2/0
120,920,1,SUBMITTED,no,parenthesis added,1.71902E+12,1.71902E+12,0,2,0,2,no,0/2/0
17,922,1,SUBMITTED,no,Refactor without code change,1.71891E+12,1.71891E+12,0,3,0,3,no,0/3/0
23,922,1,SUBMITTED,no,The changes is not visible in that PR. Based on the commit message it seems not to be Buggy,1.71919E+12,1.7192E+12,0,3,0,3,no,0/3/0
14,922,1,SUBMITTED,no,only spacing is changed,1.71888E+12,1.71888E+12,0,3,0,3,no,0/3/0
17,928,1,SUBMITTED,no,Reformat without code changes,1.71933E+12,1.71933E+12,0,2,0,2,no,0/2/0
132,928,3,SUBMITTED,no,this mutation is identical to the original code.,1.71915E+12,1.71916E+12,0,2,0,2,no,0/2/0
120,932,3,SUBMITTED,yes,no value in checker,1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
127,932,1,SUBMITTED,yes,"The original code checks if ""first"" is null, but the mutant doesn't, which could behave differently depending on what ""checkNotNull"" function does if the input is null, so the mutant is a bug.",1.71905E+12,1.71905E+12,0,0,2,2,yes,0/0/2
11,935,2,SUBMITTED,no,Using diamond operator will return the same object,1.71914E+12,1.71914E+12,0,2,0,2,no,0/2/0
126,935,3,SUBMITTED,no,Both code snippets will create and return an instance of NonePredicate initialized with the same preds argument. The difference between using <preds> and omitting it does not affect the behavior or output of the instantiated object.,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
76,936,3,SUBMITTED,yes,"Because it returns a completely new empty object, while the return type is <T> Predicate<T>",1.71811E+12,1.71897E+12,0,0,3,3,yes,0/0/3
125,936,15,SUBMITTED,yes,"They return two different things because they handle the preds.length differently, the code on the left returns a TruePredicate while the code on the right returns a NonePredicate.",1.71875E+12,1.71886E+12,0,0,3,3,yes,0/0/3
132,936,9,SUBMITTED,yes,"there exist only one constructor in the class NonePredicate , which needs input to call the super constructor , the mutation uses a constructor without inputs/args.",1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
97,943,5,SUBMITTED,yes,instant.getEpochSecond() does not always equal HUNDRED_NANOS_PER_SECOND,1.71941E+12,1.71941E+12,0,0,3,3,yes,0/0/3
126,943,3,SUBMITTED,yes,The code snippet to the right does accurate time conversion while mutant code gives value that does not accurately represent time.,1.71848E+12,1.71848E+12,0,0,3,3,yes,0/0/3
131,943,20,SUBMITTED,yes,"The mutant code is buggy because it multiplies HUNDRED_NANOS_PER_SECOND by itself resulting in incorrect conversion from ""instant"" to NTFS time.",1.71941E+12,1.71941E+12,0,0,3,3,yes,0/0/3
11,950,1,SUBMITTED,no,Adding brackets will not change the code,1.71931E+12,1.71931E+12,0,2,0,2,no,0/2/0
126,950,1,SUBMITTED,no,Both code snippets essentially does same thing and the optional or redundant parentheses in code snippet 2 does not impact the overall result in code snippet 2. ,1.71919E+12,1.71919E+12,0,2,0,2,no,0/2/0
97,951,1,SUBMITTED,no,both are the same,1.71941E+12,1.71941E+12,0,2,0,2,no,0/2/0
125,951,4,SUBMITTED,no,"The mutant code functions the same except that it accesses index using this. Since there is no local variable index within the function, this.index and index are the same values between the mutant and original code. Additionally, adding parentheses does not change the functionality within the mutant code.",1.71926E+12,1.71926E+12,0,2,0,2,no,0/2/0
106,952,5,SUBMITTED,no,the only difference is the parenthesis and the placement of the curly braces ,1.71919E+12,1.71919E+12,0,2,0,2,no,0/2/0
97,952,1,SUBMITTED,no,both are the same,1.71941E+12,1.71941E+12,0,2,0,2,no,0/2/0
66,953,3,SUBMITTED,no,boolean return added in return not needed,1.71897E+12,1.71924E+12,0,2,0,2,no,0/2/0
97,953,1,SUBMITTED,no,both have the same value returned,1.71878E+12,1.71878E+12,0,2,0,2,no,0/2/0
116,955,6,SUBMITTED,no,The formating does not affect the functionality,1.71927E+12,1.71927E+12,0,2,0,2,no,0/2/0
66,955,2,SUBMITTED,no,only styling got changed,1.71897E+12,1.71897E+12,0,2,0,2,no,0/2/0
97,962,1,SUBMITTED,no,the mutant is just casting a 'long' as a 'long',1.71909E+12,1.71909E+12,0,2,0,2,no,0/2/0
126,962,1,SUBMITTED,no,"for the mutant code to the right, casting value to be long is redundant and hence does not change the overall output or behavior of the code",1.71842E+12,1.71842E+12,0,2,0,2,no,0/2/0
120,963,1,SUBMITTED,yes,subtracted value changed,1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
126,963,2,SUBMITTED,yes,"In code snippet 1, this.value -= operand; is same as this.value= this.value - operand;
In code snippet 2, this.value -= operand; is same as  this.value = this.value - value;
So we can see clearly that there's difference in the value that will be assigned to this.value on both code snippet",1.71897E+12,1.71897E+12,0,0,2,2,yes,0/0/2
14,967,2,SUBMITTED,yes,changes the range of random number,1.71923E+12,1.71923E+12,0,1,2,3,yes,0/1/2
97,967,1,SUBMITTED,no,they both are identical in results and print out the same thig,1.71876E+12,1.71876E+12,0,1,2,3,yes,0/1/2
53,967,1,SUBMITTED,yes,0 can not be gotten as an output in the new snippet while 0 can be gotten as an output in the original,1.71917E+12,1.71917E+12,0,1,2,3,yes,0/1/2
120,968,1,SUBMITTED,no,casting is fine,1.71861E+12,1.71861E+12,0,2,0,2,no,0/2/0
97,968,1,SUBMITTED,no,its juts unnecessary casting an int as an int,1.71903E+12,1.71903E+12,0,2,0,2,no,0/2/0
14,971,2,SUBMITTED,no,redundant casting,1.71855E+12,1.71855E+12,0,2,0,2,no,0/2/0
133,971,3,SUBMITTED,no,"Though not necessary, casting to string in the mutated cast will not alter behavior of the code. Thus, it is not a bug.",1.71936E+12,1.71936E+12,0,2,0,2,no,0/2/0
66,974,3,SUBMITTED,no,only formatting difference ,1.71896E+12,1.71896E+12,0,2,0,2,no,0/2/0
17,974,1,SUBMITTED,no,Mutant is a simple refactor,1.71891E+12,1.71891E+12,0,2,0,2,no,0/2/0
106,976,1,SUBMITTED,no,based on the order of operation of the equation the stamens divided by the ampersand would be evaluated first and in the muted code the parenthesis do the same thing,1.71901E+12,1.71901E+12,0,2,0,2,no,0/2/0
97,976,1,SUBMITTED,no,"adding an extra set of parenthesis, in this case, does not affect the code",1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
126,980,1,SUBMITTED,yes,"In the code snippet 1, the variable last is assigned the value of another variable called value while in code snippet 2, the variable last is assigned to a constant value of zero.",1.71898E+12,1.71898E+12,0,0,2,2,yes,0/0/2
97,980,3,SUBMITTED,yes,'value' is not always 0,1.71941E+12,1.71941E+12,0,0,2,2,yes,0/0/2
97,984,1,SUBMITTED,no,no mutant,1.71876E+12,1.71876E+12,0,2,0,2,no,0/2/0
120,984,1,SUBMITTED,no,spacing change,1.71899E+12,1.71899E+12,0,2,0,2,no,0/2/0
122,986,1,SUBMITTED,no,"The change should not cause problems as it simply accesses the method via a ""this"" keyword",1.71928E+12,1.71928E+12,0,2,0,2,no,0/2/0
97,986,1,SUBMITTED,no,they both are correct. both work the same. the this is just implied,1.71903E+12,1.71903E+12,0,2,0,2,no,0/2/0
105,989,5,SUBMITTED,yes,"To make sure that the 'set' parameter is not null, the original 'FluentBitSet' constructor used 'Objects.requireNonNull(set, ""set"")'. To protect against null input, this check throws a 'NullPointerException' if 'set' is null.

The method assigns 'set' to 'this.bitSet' directly in the mutant version, eliminating the null check. Because 'null' can now be supplied as a 'set' parameter, this change may introduce a bug that causes a 'NullPointerException' when 'bitSet' is used later in the code.

The change is problematic because it eliminates the null check and could result in runtime exceptions if a null set is supplied.",1.71935E+12,1.71935E+12,0,0,2,2,yes,0/0/2
11,989,6,SUBMITTED,yes,If the variable set was null the main will throw an exception of null while the mutant will normally assign it ,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
52,995,2,SUBMITTED,no,"getProperty(PATH_SEPARATOR) returns string so casting in the mutant code is will not be important if it actually returns a string, but if the return type is not always a string, the cast in the mutant code will make it to be string and it will not be buggy one.",1.71897E+12,1.71898E+12,0,2,0,2,no,0/2/0
11,995,2,SUBMITTED,no,Casting doesn't affect the return but ensures the return type ,1.71926E+12,1.71926E+12,0,2,0,2,no,0/2/0
116,996,13,SUBMITTED,yes,"The mutant returns a hardcoded string null, which is not a valid path separator and breaks the intended functionality.",1.71926E+12,1.71926E+12,0,0,2,2,yes,0/0/2
125,996,3,SUBMITTED,yes,"The code on the right returns ""null"" which the original code will only return if the property cannot be read. The original code is able to return different strings besides ""null"" since it only returns ""null"" when the property cannot be read.",1.71913E+12,1.71913E+12,0,0,2,2,yes,0/0/2
17,997,2,SUBMITTED,no,Expressions are equivalent,1.71933E+12,1.71933E+12,0,2,0,2,no,0/2/0
11,997,5,SUBMITTED,no,Both parse a string into double,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
97,1000,1,SUBMITTED,no,they both have the same results. it's like casting an int as an int: It does not do anything,1.71876E+12,1.71876E+12,0,3,0,3,no,0/3/0
133,1000,9,SUBMITTED,no,"In the mutated case, though an unnecessary casting has been done, the code will run as expected.",1.71932E+12,1.71932E+12,0,3,0,3,no,0/3/0
17,1000,1,SUBMITTED,no,Type cast and reformatting does not affect code,1.71934E+12,1.71934E+12,0,3,0,3,no,0/3/0
17,1002,1,SUBMITTED,no,Expressions are equivalent,1.7194E+12,1.7194E+12,0,3,0,3,no,0/3/0
14,1002,1,SUBMITTED,no,"some parenthesis and casting is added, but original code is same",1.71923E+12,1.71923E+12,0,3,0,3,no,0/3/0
97,1002,1,SUBMITTED,no,both codes have the same output,1.71878E+12,1.71878E+12,0,3,0,3,no,0/3/0
125,1003,3,SUBMITTED,no,Since there is no value within the method's scope value and this.value are going to be equivalent making the mutant code have the same behavior as the original code.,1.71913E+12,1.71913E+12,1,2,0,3,no,1/2/2000
12,1003,2,SUBMITTED,maybe,Depends if this.value is changed during execution,1.71895E+12,1.71895E+12,1,2,0,3,no,1/2/2000
97,1003,1,SUBMITTED,no,there is no other 'value' for the computer to get confused with,1.71893E+12,1.71893E+12,1,2,0,3,no,1/2/2000
17,1007,1,SUBMITTED,yes,Mutant changes code logic,1.7192E+12,1.7192E+12,0,0,2,2,yes,0/0/2
97,1007,3,SUBMITTED,yes,the both are not the same as 'value' is not always 0,1.71935E+12,1.71935E+12,0,0,2,2,yes,0/0/2
116,1008,7,SUBMITTED,no,The code is the same only a slight difference in formatting which will not change the output,1.71864E+12,1.71864E+12,0,2,0,2,no,0/2/0
17,1008,1,SUBMITTED,no,Just a refactor,1.71882E+12,1.71882E+12,0,2,0,2,no,0/2/0
126,1009,1,SUBMITTED,yes,"Code snippet 1:
The value of the variable value is assigned to the last variable
Code snippet 2:
The result from value + operand is assigned to the last variable.
We can see that the variable last got two different values.",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
11,1009,2,SUBMITTED,yes,Adding operand to the variable last will change the output of the code,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
120,1011,1,SUBMITTED,no,only spacing changed,1.71858E+12,1.71858E+12,0,2,0,2,no,0/2/0
17,1011,1,SUBMITTED,no,"Code reformatted, no logic change",1.71917E+12,1.71917E+12,0,2,0,2,no,0/2/0
120,1016,1,SUBMITTED,no,formated,1.71902E+12,1.71902E+12,0,2,0,2,no,0/2/0
126,1016,1,SUBMITTED,no,There is no difference in code behavior or output as both code snippets are exactly the same.,1.71918E+12,1.71918E+12,0,2,0,2,no,0/2/0
133,1023,3,SUBMITTED,no,"In the mutated case, adding final to the date variable signifies that the variable cannot be reassigned. From a closer look at the code in SqlTimestampTypeAdapter.java the date variable was not later reassigned. The behavior of the code is thus not changed, and therefore no bug is added.",1.71937E+12,1.71937E+12,0,2,0,2,no,0/2/0
116,1023,7,SUBMITTED,no,Mutant code functions even better than the first code,1.7191E+12,1.7191E+12,0,2,0,2,no,0/2/0
126,1027,1,SUBMITTED,no,There's no difference in output. They both access values from the array g just that snippet 1 does it directly while snippet 2 does the redundant step of dividing by 1.,1.71902E+12,1.71902E+12,0,2,0,2,no,0/2/0
17,1027,1,SUBMITTED,no,Mutations does not affect code logic,1.71921E+12,1.71921E+12,0,2,0,2,no,0/2/0
125,1031,12,SUBMITTED,no,"It has the same functionality, except the code is a little redundant on the right since multiplying along with an int will result in a long. Multiplying by one also will not change the number.",1.71905E+12,1.7191E+12,0,2,0,2,no,0/2/0
123,1031,2,SUBMITTED,no,The two codes are functionally equivalent,1.71908E+12,1.71908E+12,0,2,0,2,no,0/2/0
97,1033,1,SUBMITTED,no,"adding extra parentheses, in this case, does not affect the code",1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
11,1033,1,SUBMITTED,no,Adding  extra brackets doesn't affect the code,1.71923E+12,1.71923E+12,0,2,0,2,no,0/2/0
11,1034,1,SUBMITTED,no,Adding extra brackets doesn't change the output,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
17,1034,1,SUBMITTED,no,No logic change,1.71882E+12,1.71882E+12,0,2,0,2,no,0/2/0
66,1043,1,SUBMITTED,no,only a syntax error,1.71811E+12,1.71889E+12,0,2,0,2,no,0/2/0
125,1043,2,SUBMITTED,no,"The code is the same; in Java, as long as the code within {} is the same, then the functionality is the same. The formatting of the code is different but has the same functionality.",1.71901E+12,1.71901E+12,0,2,0,2,no,0/2/0
129,1054,2,SUBMITTED,no,Having double parenthesis is the same as having a single parenthesis.,1.71917E+12,1.71917E+12,0,2,0,2,no,0/2/0
120,1054,1,SUBMITTED,no,parenthesis,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
122,1055,1,SUBMITTED,no,"This is definitely correct, as it simply accesses the static class member variable ""_from"" with a ""this"" keyword",1.71927E+12,1.71927E+12,0,3,0,3,no,0/3/0
123,1055,3,SUBMITTED,no,"adding ""this"" wont make a difference if its a class attribute",1.71908E+12,1.71908E+12,0,3,0,3,no,0/3/0
17,1055,1,SUBMITTED,no,"Since variable is protected, _from can be accessed as this._from",1.71917E+12,1.71917E+12,0,3,0,3,no,0/3/0
11,1060,3,SUBMITTED,no,Add or removing This. doesn't change the code output ,1.7193E+12,1.7193E+12,0,2,0,2,no,0/2/0
14,1060,1,SUBMITTED,no,returns same field.,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
133,1061,1,SUBMITTED,no,changing the closing curly bracket does not affect the code functionality. It only affects the code readability,1.71937E+12,1.71937E+12,0,2,0,2,no,0/2/0
106,1061,1,SUBMITTED,no,"the only difference is the placement of the closing curly brace, and putting it after the semi colon of the last stamens is just a as valid as putting it on the preceding line ",1.71901E+12,1.71901E+12,0,2,0,2,no,0/2/0
126,1070,1,SUBMITTED,yes,Code snippet 1 initializes an HashMap while code snippet 2 to the right assigns the value of the method to a variable.,1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
97,1070,1,SUBMITTED,yes,the code dont work the same when 'this == EMPTY' is true,1.71902E+12,1.71902E+12,0,0,2,2,yes,0/0/2
17,1075,1,SUBMITTED,no,Parenthesis does not affect the expression.,1.7192E+12,1.7192E+12,0,3,0,3,no,0/3/0
